3847814.649;10;27.7427;0.257635;98.7091;27.3641;0.27957;987.386;27.2104;0.275279;9232.67;26.8549;0.337754;96862.5;26.3569;0.688502;298904;26.1391;1.62602;519225;25.8645;2.41383;637933;25.7851;2.89814
3847814.695;10;27.7727;0.283745;98.7091;27.4346;0.283583;987.386;27.2748;0.283841;9232.67;26.9089;0.342201;96862.5;26.4052;0.694519;298904;26.1844;1.63226;519225;25.9078;2.42231;637933;25.8282;2.90639
3847814.742;10;27.9042;0.261926;98.7091;27.5013;0.287023;987.386;27.3555;0.275926;9232.67;26.9626;0.346119;96862.5;26.4544;0.699521;298904;26.2289;1.63818;519225;25.9509;2.42948;637933;25.8686;2.9146
3847814.788;10;27.9927;0.263037;98.7091;27.5671;0.296532;987.386;27.4051;0.277523;9232.67;27.0167;0.349517;96862.5;26.4999;0.702579;298904;26.2729;1.64463;519225;25.9919;2.43726;637933;25.9105;2.92273
3847814.835;10;28.0364;0.277746;98.7091;27.6253;0.294948;987.386;27.453;0.289813;9232.67;27.0689;0.354253;96862.5;26.5477;0.705176;298904;26.3171;1.65136;519225;26.0339;2.44408;637933;25.9518;2.93134
3847814.881;10;28.1176;0.308922;98.7091;27.6935;0.302323;987.386;27.5114;0.294007;9232.67;27.121;0.356833;96862.5;26.594;0.711463;298904;26.3596;1.65694;519225;26.0754;2.45087;637933;25.9939;2.93767
3847814.928;10;28.1379;0.283537;98.7091;27.7517;0.307122;987.386;27.567;0.300115;9232.67;27.172;0.360766;96862.5;26.6386;0.715852;298904;26.4028;1.6623;519225;26.1164;2.45815;637933;26.0333;2.94555
3847814.975;10;28.2498;0.292574;98.7091;27.8196;0.310934;987.386;27.6214;0.294906;9232.67;27.2221;0.364698;96862.5;26.6805;0.720718;298904;26.4422;1.66823;519225;26.1554;2.46578;637933;26.0717;2.9536
3847815.021;10;28.2809;0.335607;98.7091;27.8774;0.312974;987.386;27.6589;0.304435;9232.67;27.2709;0.368898;96862.5;26.7259;0.727292;298904;26.4838;1.67378;519225;26.1944;2.47104;637933;26.1101;2.96085
3847815.067;10;28.3331;0.265952;98.7091;27.9377;0.315887;987.386;27.7315;0.328532;9232.67;27.3201;0.373661;96862.5;26.7686;0.729526;298904;26.5255;1.67962;519225;26.233;2.47733;637933;26.1479;2.96805
3847815.114;10;28.4282;0.288167;98.7091;27.9931;0.316232;987.386;27.8098;0.313606;9232.67;27.3671;0.377041;96862.5;26.815;0.730523;298904;26.5654;1.68588;519225;26.2706;2.48432;637933;26.1865;2.97482
3847815.16;10;28.5173;0.32301;98.7091;28.0491;0.316585;987.386;27.8346;0.325021;9232.67;27.4132;0.380418;96862.5;26.8516;0.735283;298904;26.6031;1.6896;519225;26.308;2.49105;637933;26.2217;2.982
3847815.207;10;28.5661;0.326991;98.7091;28.1071;0.320331;987.386;27.8933;0.316779;9232.67;27.4613;0.383283;96862.5;26.8951;0.741587;298904;26.6447;1.69519;519225;26.3491;2.49653;637933;26.2623;2.99009
3847815.253;10;28.5986;0.325075;98.7091;28.1629;0.323221;987.386;27.944;0.333843;9232.67;27.5093;0.385605;96862.5;26.9371;0.745171;298904;26.6831;1.70085;519225;26.3856;2.50425;637933;26.2986;2.99661
3847815.3;10;28.6439;0.325017;98.7091;28.2211;0.326994;987.386;28.0084;0.32845;9232.67;27.5548;0.388723;96862.5;26.9764;0.750578;298904;26.7216;1.70545;519225;26.424;2.5103;637933;26.337;3.00419
3847815.346;10;28.7492;0.324774;98.7091;28.2745;0.330723;987.386;28.0571;0.325935;9232.67;27.6014;0.394625;96862.5;27.0158;0.752755;298904;26.7611;1.71226;519225;26.4604;2.51723;637933;26.3724;3.0117
3847815.393;10;28.7884;0.307367;98.7091;28.324;0.333001;987.386;28.0887;0.336134;9232.67;27.6467;0.397208;96862.5;27.062;0.754313;298904;26.8;1.71717;519225;26.4972;2.5242;637933;26.4089;3.01774
3847815.439;10;28.841;0.338503;98.7091;28.3785;0.34159;987.386;28.1605;0.337275;9232.67;27.6934;0.400373;96862.5;27.1043;0.759834;298904;26.8379;1.72257;519225;26.5341;2.52986;637933;26.4461;3.0252
3847815.486;10;28.9322;0.315557;98.7091;28.4383;0.339465;987.386;28.1885;0.337047;9232.67;27.7412;0.403006;96862.5;27.144;0.765835;298904;26.8761;1.72745;519225;26.5711;2.53661;637933;26.4824;3.03258
3847815.532;10;28.96;0.321942;98.7091;28.4933;0.341546;987.386;28.2468;0.337744;9232.67;27.783;0.405837;96862.5;27.1864;0.766487;298904;26.9135;1.73256;519225;26.6084;2.54232;637933;26.5181;3.03855
3847815.579;10;29.0137;0.337337;98.7091;28.5425;0.344419;987.386;28.2937;0.357264;9232.67;27.8272;0.408709;96862.5;27.2257;0.771411;298904;26.9516;1.73772;519225;26.644;2.54948;637933;26.5527;3.04574
3847815.625;10;29.0936;0.350488;98.7091;28.5932;0.344745;987.386;28.3374;0.344779;9232.67;27.8741;0.411906;96862.5;27.2653;0.776352;298904;26.9896;1.74342;519225;26.6803;2.55537;637933;26.5891;3.05288
3847815.672;10;29.1082;0.324463;98.7091;28.6466;0.357709;987.386;28.3933;0.355114;9232.67;27.9188;0.414801;96862.5;27.3035;0.7799;298904;27.0282;1.74836;519225;26.7174;2.56189;637933;26.6263;3.06038
3847815.718;10;29.2023;0.330185;98.7091;28.7044;0.359867;987.386;28.4353;0.342273;9232.67;27.9648;0.41996;96862.5;27.3457;0.783568;298904;27.0647;1.7548;519225;26.7532;2.56721;637933;26.6606;3.06812
3847815.765;10;29.2446;0.355524;98.7091;28.7545;0.358769;987.386;28.4917;0.35549;9232.67;28.0095;0.423713;96862.5;27.3867;0.788033;298904;27.1034;1.75921;519225;26.7895;2.57422;637933;26.6966;3.07361
3847815.811;10;29.3224;0.361163;98.7091;28.8095;0.361184;987.386;28.5539;0.363977;9232.67;28.0549;0.425803;96862.5;27.4252;0.789962;298904;27.1427;1.76476;519225;26.8274;2.57948;637933;26.7349;3.08072
3847815.857;10;29.3429;0.374034;98.7091;28.8653;0.363616;987.386;28.5967;0.378824;9232.67;28.1035;0.430476;96862.5;27.4664;0.794724;298904;27.1812;1.76971;519225;26.8674;2.58685;637933;26.7725;3.08777
3847815.904;10;29.4023;0.345384;98.7091;28.9225;0.366073;987.386;28.6403;0.365651;9232.67;28.1523;0.432914;96862.5;27.5135;0.800217;298904;27.2214;1.77452;519225;26.9052;2.59348;637933;26.8108;3.09545
3847815.95;10;29.4768;0.411414;98.7091;28.976;0.369358;987.386;28.7049;0.369059;9232.67;28.1976;0.435302;96862.5;27.552;0.802991;298904;27.261;1.78039;519225;26.9425;2.60061;637933;26.8485;3.10197
3847815.997;10;29.5237;0.348583;98.7091;29.0344;0.377072;987.386;28.7413;0.368378;9232.67;28.2462;0.43916;96862.5;27.598;0.807371;298904;27.3033;1.78562;519225;26.9833;2.60672;637933;26.8869;3.10995
3847816.043;10;29.6387;0.368023;98.7091;29.0905;0.378091;987.386;28.8051;0.369196;9232.67;28.2962;0.442768;96862.5;27.6397;0.810251;298904;27.3437;1.79183;519225;27.0214;2.61341;637933;26.9256;3.11716
3847816.09;10;29.7007;0.377704;98.7091;29.1508;0.38354;987.386;28.8492;0.382746;9232.67;28.3439;0.446066;96862.5;27.6873;0.816911;298904;27.386;1.7968;519225;27.0615;2.61975;637933;26.9652;3.12475
3847816.136;10;29.7552;0.367982;98.7091;29.2058;0.383386;987.386;28.9067;0.381774;9232.67;28.3927;0.449106;96862.5;27.7301;0.81984;298904;27.4262;1.8022;519225;27.1012;2.62632;637933;27.0051;3.13184
3847816.183;10;29.7646;0.333566;98.7091;29.2631;0.386188;987.386;28.9642;0.382822;9232.67;28.4415;0.45187;96862.5;27.7715;0.824397;298904;27.4669;1.80845;519225;27.1393;2.6333;637933;27.0403;3.14004
