3847798.493;296.2
3847798.498;296.2
3847798.503;296.2
3847798.508;296.2
3847798.513;296.2
3847798.518;296.2
3847798.523;296.2
3847798.528;296.2
3847798.533;296.2
3847798.538;296.2
3847798.543;296.2
3847798.548;296.19
3847798.553;296.19
3847798.558;296.2
3847798.563;296.19
3847798.568;296.19
3847798.573;296.19
3847798.578;296.19
3847798.583;296.19
3847798.588;296.19
3847798.593;296.19
3847798.598;296.19
3847798.603;296.19
3847798.608;296.19
3847798.613;296.19
3847798.618;296.18
3847798.623;296.19
3847798.628;296.18
3847798.633;296.18
3847798.638;296.18
3847798.643;296.18
3847798.648;296.18
3847798.653;296.18
3847798.658;296.18
3847798.663;296.18
3847798.668;296.18
3847798.673;296.18
3847798.678;296.18
3847798.683;296.18
3847798.688;296.17
3847798.693;296.17
3847798.698;296.17
3847798.703;296.17
3847798.708;296.17
3847798.713;296.17
3847798.718;296.17
3847798.723;296.17
3847798.728;296.17
3847798.733;296.17
3847798.738;296.17
3847798.743;296.17
3847798.748;296.17
3847798.753;296.17
3847798.758;296.17
3847798.763;296.16
3847798.768;296.16
3847798.773;296.16
3847798.778;296.16
3847798.783;296.16
3847798.788;296.16
3847798.793;296.16
3847798.798;296.16
3847798.803;296.16
3847798.808;296.16
3847798.813;296.16
3847798.818;296.16
3847798.823;296.16
3847798.828;296.16
3847798.833;296.16
3847798.838;296.15
3847798.843;296.15
3847798.848;296.15
3847798.853;296.15
3847798.858;296.15
3847798.863;296.15
3847798.868;296.15
3847798.873;296.15
3847798.878;296.15
3847798.883;296.15
3847798.888;296.15
3847798.893;296.14
3847798.898;296.15
3847798.903;296.14
3847798.908;296.14
3847798.913;296.14
3847798.918;296.14
3847798.923;296.14
3847798.928;296.14
3847798.933;296.14
3847798.938;296.14
3847798.943;296.14
3847798.948;296.14
3847798.953;296.14
3847798.958;296.14
3847798.963;296.13
3847798.968;296.13
3847798.973;296.13
3847798.978;296.13
3847798.983;296.13
3847798.988;296.13
3847798.993;296.13
3847798.998;296.13
3847799.003;296.13
3847799.008;296.13
3847799.013;296.13
3847799.018;296.13
3847799.023;296.13
3847799.028;296.12
3847799.033;296.12
3847799.038;296.12
3847799.043;296.12
3847799.048;296.12
3847799.053;296.12
3847799.058;296.12
3847799.063;296.12
3847799.068;296.12
3847799.073;296.12
3847799.078;296.12
3847799.083;296.12
3847799.088;296.12
3847799.093;296.12
3847799.098;296.12
3847799.103;296.12
3847799.108;296.12
3847799.113;296.11
3847799.118;296.11
3847799.123;296.11
3847799.128;296.11
3847799.133;296.11
3847799.138;296.11
3847799.143;296.11
3847799.148;296.11
3847799.153;296.11
3847799.158;296.11
3847799.163;296.11
3847799.168;296.11
3847799.173;296.11
3847799.178;296.1
3847799.183;296.1
3847799.188;296.1
